Timestamp,Video ID,Comment,Comment ID
2025-03-10 00:16:02,ESWBDhJH5cs,"<a href=""https://www.youtube.com/watch?v=ESWBDhJH5cs&amp;t=161"">2:41</a> 대 재 석",UgwDKP_xHi3pukffQKZ4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,"1살 더 먹더니 진, 바루스만 하네",Ugx5RM8aFx60Gz4l7BZ4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,물쥐 어따 돈날리고 공중화장실에서 방송하냐 ㅋㅋ,UgwAStAW4nnK3K64a3N4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,물즤님 이사갔어요??,UgykR1NmoDYzUMh7q_d4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,물지의 슈퍼뿅뿅울트라꼭고추motto~♡motto~♡ hayaku ah~!🥵,UgxXyGcMgap0TP55-g54AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,캠 구도랑 배경이 왜케 어디 갇혀서 비트코인 채굴하는 노예같냐,UgwkMmANANPDrKUaZ9p4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,물쥐형 이사감?,UgwpzVLCca2BG52hmup4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,"<a href=""https://www.youtube.com/watch?v=ESWBDhJH5cs&amp;t=439"">7:19</a>  노굼마 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",UgyRC8k-lGj4FlVRYn14AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,멸공,UgzJTcZvWLd2B_i9aM14AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,"롤이 요즘 맛이없다,, 종겜이 나은듯",UgxZKtCbGAaar5HK9tV4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,저 고등학교 자퇴고민중인데 조언좀 해주세요,Ugzbls3gn5jGYlQATcV4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,나만 그렇게 느끼는건가..바뀐 배경 왤케 화장실 타일같지 ㅋ ㅋ ㅋ ㅋ ㅋㅋㅋ ㅠㅠㅠㅠ,UgyfsQA9cOd1KYVBQgV4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,진짜 매일롤만올려줘 ㅠㅠ. 공감하면 비추,UgxzNHboTW4PlykTeB54AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,지환님 진짜 av 시청하실 때 홀딱 벗고 남자배우가 &#39;찍&#39;하면 같이 &#39;찍&#39; 하시나요?<br>&#39;찍&#39;환님? ㅈㅉㅇㅇ?,UgwIG9IraiPYZK75pVh4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,배경이 바껴서그런가 한 5년은 더 늙어보이는건 나뿐임?,UgyRA9UFImsRrrsappV4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,"썸넬 <a href=""https://www.youtube.com/watch?v=ESWBDhJH5cs&amp;t=422"">7:02</a>",UgwPa9t-p27_YUVmBSV4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,"<a href=""https://www.youtube.com/watch?v=ESWBDhJH5cs&amp;t=420"">7:00</a> ㅆㄴㅇ",UgwF5sWTCEeh3fHFrYV4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,"<a href=""https://www.youtube.com/watch?v=ESWBDhJH5cs&amp;t=69"">1:09</a> 개ㅈ지 탈론 ㄷㄷ",Ugx4vy0trMw_KJyhEnV4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,지환이 귀여워❣,UgzcpgMsGRFyfD4RZaJ4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,물쥐 이사함?? 거실에서 겜하나,UgzMEAJnpCvjNUfI31J4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,롤 영상 야미~,Ugx8B1aU4YZhzqEuPRZ4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,권실하게 살아,UgyE-2FthZtOWOapbwB4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,물쥐형 좀보이드 해줘 그게제일 재미있어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Ugx173qBaIh5pHZ0cQJ4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,"<a href=""https://www.youtube.com/watch?v=ESWBDhJH5cs&amp;t=327"">5:27</a> 쥐르가즘 ㄷㄷ",Ugyr3BYfIi76JQh0xLZ4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,베댓 되고 싶습니다. 한 만 하게 해주십쇼,Ugzg4RKtGvBa31acGnB4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,롤 하니깐 안 행복해보인다.,UgysSXrtTFxLH4SPScd4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,안경 자동차창문에서 가져왔나요,UgySWXMqhyi0iHPRFwN4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,밥 다 먹으니까 올라오네😢,Ugw9HkmBrHXRCpd_W8B4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,고맙다 영상 없는날에는 너무 무력하다 하루가,Ugyl4aGAXiILJt8pfvJ4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,배불뚝이 올려라 정신없는 물쥐좀 보게,Ugz48BD6WsOa-r44UIl4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,영상 업로드 속도 ㅇㄱ ㅈㅉㅇㅇ?,UgxkPXo1Qr5yuRqnYA54AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,1분전을 어케 참냐고,UgzLHpCwZGkd_8XVnjN4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,아...잘먹겠습니다..!!!!,UgxsNnDzXGf55zomrRR4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,조회수 없음.,UgxlGcWXA0uSZPOy0fl4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,물쥐야 왜 하루하루 얼굴이 안좋아지냐? 누가 협박해서 영상 찍는거 아니지?,Ugyqlpabp-P-J2VYurN4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,코물쥐 섹스,UgwkjkwdjRviTaBcZCt4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,개학하고 1주일 동안 버티느라 고생했으면 개추 ㅋㅋ,UgxLepOP3L8F0xDU-gh4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,요즘 롤만 올려서 기모찌한 롤기견들 개추,UgxxMaWAyJOowERzI6t4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,윤통 만세!,UgziFgmCKEipY81i2bh4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,1빠면 뭐 주냐? 애들 왤케 빠놀이하냐,UgyppSkRQoOVpUZZZo54AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,지환오빠 기머링 기머링 &gt;&lt;,Ugw-YCgiBfxODOfWZAl4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,물쥐 안경 왤케 합성같냐,UgxVWNUqFHuugWIvOgh4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,10시 칼같이 올리노ㅋㅋ,UgxRC4Hm8yTem7mPNjF4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,비호감형 얼굴,UgzmWfpdxxyW5f-FQ6J4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,맛있다,UgzjSXDe4wdJoVFdXsp4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,ㅎㅇ,UgwTkIP3iI02wo86n_R4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,우흥,UgxaHkwl100vHVyIilJ4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,1,Ugw_qUIRV2DaxoTC5-p4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,ㅎㅇ,UgzguiJtN3oaHwp9VOx4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,개강해도 집에서 유튭만 보네…,UgxyLWAHwux_eB82bsJ4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,이잉,Ugxt3F65JXVzyeHyzPl4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,.,Ugzp7LBwo-rijuaF6454AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,3빠,UgyIt95L4Z-W-SPOFeB4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,코물쥐 화이팅,UgwK25J5bAvenOn7x2h4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,1,UgxK-3sWGRCOPn9R2tV4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,1,UgxwxQYNkFZ2t1OftMp4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,1,Ugz8msqv-FdhEAnJsaN4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,1,Ugxrui6iNGZa-coPZsp4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,ㅋㅋㅋㅋㅋㅋ,UgylssXFhE7Y2RYNPKF4AaABAg
2025-03-10 00:16:02,ESWBDhJH5cs,1빠,Ugwo_Tj5lNYmRpkM0Ux4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,물쥐형 저 내일 군대가요….. 제가 이런 댓글 쓰는 날이 올지 몰랐는데 그동안 재밌게 잘 보고 가서 한마디 남겨봅니다… 흐에!!!,UgxqpVzBcz8BxgLtGkZ4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"<a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=34"">0:34</a> 빨아들이기<br><a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=38"">0:38</a> 따흐아앙",UgwGcv1xlNl_RhMfNEt4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"<a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=359"">5:59</a> 민주당지지자",UgzdWPH0IkJyR73B_E54AaABAg
2025-03-10 00:16:03,69IMw37B_8I,입대 12시간 전 최고의 선택,Ugyugbtpdb0_5er74St4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"<a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=674"">11:14</a> 그 와중에 carm down 이러는 시청자는 뭐냐 ㅋㅋㅋㅋㅋㅋ 가지가지하네",UgxbWzVuJ3oCawDzX654AaABAg
2025-03-10 00:16:03,69IMw37B_8I,바루스판은 롤이 아니야 스타하는거아니냐? 진짜 ㅋㅋ,UgxEpYyzxKLz-IFfIgB4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"<a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=160"">2:40</a> 진짜 쓰레기같네",Ugw1EqzU9jBaaINzXvV4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,Cam down ㄹㅈㄷ네,Ugx7m2JMz_VsWJQ-bTx4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,옵젝때마다 풀캠도는 정글 마빵에 진짜 존나많음 헤카림판 보니까 화나노,UgzrZMYG6zA6en9_wE94AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"물쥐야,,, 볼지 모르겠지만 하오골 없어지고 접은 중국이리 유저인데 요새 너 영상 보면서 다시 중국이리 해볼까 고민중이다,,, 내가 그래도 한때 북가좌동매드라이프 소리 들으면서 프로지망이었는데,,, 요새 너 영상 보고 마음이 다시 불탄다,,,",UgwF93RnTqLyjxXYuJl4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"자기야 더 세게 갈게 <a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=39"">0:39</a>",UgwxgqmlHiLD_4m2uKl4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,잉~~~~기모리~~,Ugw7hXW3a3IaOop3H0R4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,5일이 평일이라는 생각을 하니깐 머리가 아프다,UgwVR2PPhNWjDUZr-fZ4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,그마원딜이랑 에메랄드랑 다를게없냐,UgydjmlOIYIYjbyujZt4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,아타칸은 물쥐판단이 아쉽네 마이 들가는데 엇갈렸네,UgzgUIgIV5r9D1aVTcF4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,즐겜유저가 됐네 그만 놓아줘야겠다 간절함이 없어졌어,UgyaXkfHupzMnWWy8gx4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,내로남불 병씬새끼 아타칸을 왜 딜 쳐하지😊,UgwB5HWLFWL4CanYJR94AaABAg
2025-03-10 00:16:03,69IMw37B_8I,요즘 롤 안해서 그러는데 박치기만으로 마스터 찍는건가? 아니면 마스터까지 가니까 뇌를 비우고 하는건가 궁금하네,UgyQopT4BbjozIg6Ie54AaABAg
2025-03-10 00:16:03,69IMw37B_8I,고졸이슈 진짜 얼굴화끈해지네 ㅋㅋ,UgyT0zYRwmooL-1P0xd4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,ㅁㅊ새끼 ㅋㅋㅋㅋ ㅈㄴ 잘하네.,Ugxixb1gcmSPR1ngkR94AaABAg
2025-03-10 00:16:03,69IMw37B_8I,아 출근,UgzUwy2FJctF3NVwwIF4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"<a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=705"">11:45</a> cam down 실현",Ugw8CO9Vj0C0w0YuioF4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"<a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=881"">14:41</a> 미니언 박기",UgwjOWX2Kw64dFEZ0IB4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,배경 너무 어색하네,UgwrVX-bgoEk0s1breF4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,윤서야 보고싶다 배댓한번 가고 싶은데 어떻게 해요,UgxhqmNBTrBlhsF53R54AaABAg
2025-03-10 00:16:03,69IMw37B_8I,욕설 편집 굿,UgwoD_PWjMKAUBLgTJJ4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,괴물지 이사함?,UgzgO32kJackJUl0DGp4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,괴물쥐님 왜 화장실에서 게임함?,UgwtzOL4BWj2kimw3pl4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,롤영상 올라와서 너무 좋다,UgyH4dN4Gt0Jvsy9loF4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,행님 롤 하시는 모습 보니까 기분 좋습니다 ㅎㅎ,UgxRSvUCMmu3F8HxH4t4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,내일 학교 가야 되는데 물쥐 영상 보고 있으면 개추 ㅋㅋ,UgzQz8t_r2A9T-9qHD14AaABAg
2025-03-10 00:16:03,69IMw37B_8I,군입대 14시간전 최고의선택....,Ugzc703gVFtBfxq1zBV4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,첫판이즈 스킨 크로마인가요??,UgxfmY9Bdc43bE5AUGt4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,파카이즈보다 보니까 파카가더잘하노.. ㅋㅋ ㅋㅋㅋㅋ,UgzgY3ZQGX_YGikE3Rt4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"<a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=148"">2:28</a> 여기서부터 10초동안 진짜 개못하네 ㅋㅋㅋㅋㅋㅋ",Ugw-d_CcVS2FqaxrJMZ4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"<a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=674"">11:14</a> carm은ㅋㅋㅋㅋㅋ 그 스트리머에 그 시청자네",UgwTpGtNLjC-qFgPu-V4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,전판들은 잘하긴 해도 서폿들이 떠먹여주는 느낌인데 막판 바루스는 진짜 예술이네,Ugw5X7XhoInlzr2laOF4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,공겜85,Ugw7gRNpD1W0Op4mJWJ4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,물지 혹시 노가리 같은건 이제 전혀 안올리나요 이사한거같은데 썰같은거도 있을테구 아쉽네 노가리가 제일 재밌던데,Ugz3TtWwlHlFrKIJuWp4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,물쥐 어디 화장실에서 방송하냐?,Ugz92BSbnMCakB_hrOJ4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,왜 주방에서 방송하냐,UgzT1lYBWU6_1TNsaOV4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"<a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=467"">7:47</a> 오빠 이렇게하면 좋아?",UgyuO6bIsiyBKxZCz5l4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,밥 좋다,UgzzfEpoaYEQ7X1jbeh4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,이제 겜 캐릭터로 뜨고 아이디 안떠서 디도스 박멸된거임? ㅋㅋㅋㅋ,UgxAPyIkKogd8BcH-kZ4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,요즘 슴슴하니 맛있어요,Ugxj3nf9R8eORUzGEQB4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,Cam down ㅅㅂ ㅋㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,UgwcfBvds5BB2PqbjFN4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,1빠다이샛기들아,Ugzna5_l9WIL6yUakh94AaABAg
2025-03-10 00:16:03,69IMw37B_8I,물쥐 안경 왜이리 cg같노 도쌤 선글라스같네,UgxpPGG_InCi24ElIVR4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"<a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=683"">11:23</a> 지고 팀탓하는 사람은 봤어도 맞라이너를 까내리네ㅋㅋㅋㅋ<br>지가 캐리못해서 졌다고 광고하는거 아님?",UgxbfRGCRXslG4XoH-h4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,물지님 cum down!,UgyYdevXFsmr4xqWMpd4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"<a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=626"">10:26</a><br>둔화 풀림으로 인한 요우무 정상화<br>+ 신속신의 높은 디폴트 이속",UgxRN3GcMVtGkk5Ct_l4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,욕 좀 더 해주세요 알람 소리로 잘 쓰고 있습니다,UgxIz2Q3za9WhtGcz0F4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,캠다운 ㅋㅋ,Ugyf-9GRUPBuXbhtgN54AaABAg
2025-03-10 00:16:03,69IMw37B_8I,cam down ㅅ발 ㅋㅋㅋㅋ,Ugy8HoTbGVYZW4fkAYN4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,근데 왜 요즘은 롤체 안함 ㅠ,UgxwB4rC-8OpAkVks3B4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,다1빙까지 얼마 안 남았구나 역시 우리가 알던 괴물쥐는 다1빙이지,UgyMwNzSBrcQe0RkZ2B4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,오늘 영상 혹시 어제 영상이랑 같은 날에 방송 하신건가요? 점수에 변함이 없네,UgwD_AVrUPfCXee4yGV4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,오랜만에 쥐팤랄나왔네 너만오면돼 도,UgyGLvFarNPs9wZZCkt4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"오빠 거긴 안돼 🥵🥵 <a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=359"">5:59</a>",Ugy7h_adjcfpwqAuVPN4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,cam down 이후에 채팅창에 carm이 ㅈㄴ 웃기네 ㅋㅋㅋㅋ,UgzCJslEnL8aP-J66Jp4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,아 행복해 자기전 영상 좋아요~,UgwbSl-lTXzWXm1RiqJ4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,아 낼 학교 ㅈㄴ귀찮다,Ugxd6evJ7RPVVySceQh4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,마땅한 드립이 생각나지 않으면 개추,Ugx8N3KOM9Ux9nbHrwV4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"<a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=900"">15:00</a> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",UgwQf1w8Kqv_WY9qb3Z4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,cam down 이란 단어는 살면서 첨보네,UgyWB6oYCn6HJPvZWQV4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,나왔다 내 마약,Ugw6HAyIAhoVupBXWcN4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,2배속하고 보니까 ㅈ나 웃기네 ㅋㅋㅋ,Ugzsrr2nbvB7ZmI8rjJ4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,지는판도좀올려라,UgwD8DQDXB0zkBNlTux4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"<a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=674"">11:14</a> 그와중에 채팅창 carm보고 경악을 금치 못했다",UgyQdgKX0GRG8sRznvJ4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"장지환 훈련병! 전방에 힘찬 함성 발사!<br><br><br>???: <a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=42"">0:42</a>",UgyrAF4xSM_yIWP2wOx4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"<a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=414"">6:54</a> 제라스 팬이라고 하는데 신경도 안쓰니까 우네 ㅋㅋㅋㅋ",UgzafzkL37xaJ10qwwR4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,캠다운 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,UgwcBSu25_fRzDcl69x4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,좋아요 누르면 괴물쥐 탈모생김 콧ㅅ구멍은 맨홀뚜겅만해짐 ㅇㅇ,UgwfvbvTm7LTW_EpY9t4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,진짜 이즈 스킬샷은 골드급인거 여전하네ㅋㅋ,Ugxd7XzVZUueumzmQMh4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,cam down ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,UgxZHEFzFSZNwfL0LTZ4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,이즈 타워에 w 딜안들어가는거 아시나요 물쥐님? ㅠㅠ,UgzGchR4JMILcIF3Bj14AaABAg
2025-03-10 00:16:03,69IMw37B_8I,왜 화장실에서 방송하나요?,UgwSOsvfTi5JvZ9L1NZ4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,낼 월욜이라 개 ㅈ같으면 개추,UgzULCJQkacbo-NiYE14AaABAg
2025-03-10 00:16:03,69IMw37B_8I,이분 왜 화장실에서 방송하시나요?,UgyKuqInbkm9hXr4ja14AaABAg
2025-03-10 00:16:03,69IMw37B_8I,이분 근데 왜 목욕탕에서 방송하시나요 저 뒤에 하얀거 목욕탕 의자 아님?,Ugyp5Jqdb32hoz1H5w14AaABAg
2025-03-10 00:16:03,69IMw37B_8I,방송 옛날이랑 다르게 침착해졌네 욕도 안쓰고 혼자 떠드는 느낌,UgxKTIisA6aXK5bjxhh4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,물쥐야 너는 롤할때 제일 멋있어,UgxKhx3XdkZlbjGLQMt4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,서폿 정글유저들은 자기티어보다 2단계 밑에서 매칭되어야함 ㅈㄴ 수준이 낮음 ㅋㅋ,UgwDX6VlmqwF4e2iLU54AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"<a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=665"">11:05</a> 캠다운 이카노 ㅋㅋㅋㅋ 캠끌사람 지밖에없는데",UgyPY9XmBHUDo5HP67t4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,내일 입대를 앞뒀습니다.. 배뎃 한번만 되게 해주세요 🥲🫡,UgztHC-G8Lj24_XQ_BZ4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,영상 많이 올려서 너무 좋은데?,UgzetYIaKh6cG0vJ0Cx4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"<a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=359"">5:59</a> 찢물쥐",Ugyic-kmlbkpLfnpuCp4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,물쥐 안경 바꾼뒤로 조금 잘생겨진거 같은데 나만 그러냐??,Ugx1UqknAiQvev8BN4d4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,요새 힘든일 있었어? 좀더늙었네ㅜ,UgxK3xiuKDfHmkMn9oh4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,썸네일 심사하는건가요,UgyDMGEcc7rIExRZfdt4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,Cam down 실화냐 ㅋㅋㅋㅋ,UgzYuphryef_bHOBVBh4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,이사람 이사했음??,Ugx6Jz7Fs0b_E-dsPRl4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,도파야 이제 너 차례야 팤 랄 쥐 다 봤다,Ugwxg75o51vMf3migYN4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,기뭐링,UgzrjQcBSg2X38EDokJ4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"<a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=319"">5:19</a> 개잘해",UgyIeIcES1uXhrIF6tx4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,마지막 주말.. 달콤한 안주..,UgwakIHd_eWYUUxvOAx4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,Cam down ㅋㅋㅋㅋ,UgylpLunn4rAhBPGF6R4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,물지 이사감?,UgyhCyjmtp-0xnOoRWJ4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,아 재미있네 오늘(아직 안 봄),UgzT7JMW9o0LzPkAgl54AaABAg
2025-03-10 00:16:03,69IMw37B_8I,이사 기념 물쥐의 삶 3탄 가자,UgyvxDV58ItTu_aJr0F4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,자기 전에 잘 볼게 물쥐야❤,Ugxk6oiiL3bE-hvKXK94AaABAg
2025-03-10 00:16:03,69IMw37B_8I,요즘 일 잘한다 물쥐야ㅋㅋ,UgyQGwPUxSa9QMjnv9N4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,다들 주말 마지막을 즐기며 또 일주일을 이겨내봅시다,UgzWcZzxJesN8_Y569h4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,"<a href=""https://www.youtube.com/watch?v=69IMw37B_8I&amp;t=676"">11:16</a>  뭐야 괴물쥐 영어 왤케 잘해??",UgzqjBR10IF32Mf9Fwd4AaABAg
2025-03-10 00:16:03,69IMw37B_8I,요즘은 디도스 없나?,UgzBBFwtsO8K_4i4K514AaABAg
2025-03-10 00:16:03,69IMw37B_8I,“월요일 전 최고의 선택”,Ugy1747WNazc4bLH3zl4AaABAg
